No;Customer;Suplier;CID ABH;CID Supplier;Type of Issue;ABH Ticket Number;Supplier Ticket Number;Status;Date/Start Time;Date/End Time;Duration;Timezone;On Duty;Root Cause;Action Taken;Chronology;Cordination To Customer;Cordination To Supplier;Status RFO Send;;;;;;
89;"NTTG Campina Salatiga
NTTG Campina Pasar Rebo";ABH;"202400152
202500050";;Link Down;#20250000543;;Closed;29/05/2025 2:00:00;29/05/2025 3:18:00;01:18:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000543 | NTTG Campina (ABH) | Link Down | 202400152 | NTTG Report mengalami link down periode 29/05/2025 02:00 - 03:18 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
90;Maxcloud;ABH;202400078;;BGP Down;#20250000544;;Closed;29/05/2025 2:00:00;29/05/2025 3:02:00;01:02:00;GMT+7;Luthfi;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000544 | Maxcloud (ABH) | Link Down | 202400078 | Maxcloud report bahwa BGP nya mengalami down periode 29/05/2025 02:00 - 03:02 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
91;CBC;ABH;202400143;;Link Down;#20250000545;;Closed;29/05/2025 2:00:00;29/05/2025 3:02:00;01:02:00;GMT+7;Bayu;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000545 | CBC (ABH) | Link Down | 202400143 | CBC report mengalami BGP down pada periode 29/05/2025 02:00 - 03:02 WIB | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;;;;;;;;;
92;Baishan;ABH;Multiple Service;;Link Down;#20250000546;;Closed;29/05/2025 2:00:00;29/05/2025 3:02:00;01:02:00;GMT+7;Bayu;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";#20250000546 | Baishan (ABH) | Link Down | Multiple Service | Baishan report bahwa mengamati adanya outage pada port nya selama 1 jam | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
93;3GO;ABH;Prem-Eyeball;;Traffic Drop;#20250000547;;Closed;29/05/2025 2:00:00;29/05/2025 3:02:00;01:02:00;GMT+7;Bayu;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes "; #20250000547 | 3GO (ABH) | Traffic Drop | Prem-Eyeball | Threego report bahwa mengamati adanya traffic drop pada  2-3am +7 | Issue impact terjadinya rebooted device dikarena adanya masalah pada kelistrikan di Rack core B09-Cyber | Prepared RFO/RCA ke internal | CLOSED;Email;Email;yes;;;;;;
94;HK-Seaga;ABH;"202400121 - INTL
202500098 - Wangsu-IDC3D (INTL)";;Link Down;#20250000548;Pro-Active;Closed;29/05/2025 2:00:00;29/05/2025 3:02:00;01:02:00;GMT+7;Haikal;"The outage was caused by an issue with the MCB that failed/trip 
due to a worn thermal mechanism. We suspect this may have 
been triggered by a power spike or general wear over time";"1. The faulty MCB was immediately replaced with a new unit 
2. We powered off and redistributed some equipment to reduce 
the risk of further power spikes ";CLOSED;Email;Email;yes;;;;;;
95;DCC Cyber<>Sigma;Powertel;202400154;320100011;;#20250000549;;Open;;;;;;;;;;;;;;;;;
96;Shopee;ABH;"AB22021-A (Line-1)
AB22021-B (Line-2)";;High Latency;#20250000550;;Closed;;;;GMT+7;Haikal;;;#20250000550 | Shopee (ABH) | High Latency | AB22021-A (Line-1) & AB22021-B (Line-2) | Shopee report bahwa User SF mengalami Latency pada 30/05/2025 11:30 GMT+8 | Dari hasil pengecekan bahwa traceroute seperti ini Garena (AS58816) <> ABH <> Direct SF | Dari hasil visulisasi traceroute bahwa tidak adanya High Latency in pararrel sedang di cek apakah ada proble, pada jam tersebut facing SF | Sudah disampaikan ke Shopee | FU confirm dan status ke Shopee | RFO available | Validasikan ke Internal | CLOSED;Email;Email;yes;;;;;;
97;ABH;BIX;"Peer IPV4 218.100.41.100 &
 IPV6 2001:de8:11:3:8060::100";;BGP Down;#20250000551;;Closed;;;;;Haikal;There is an issue on the BIX segment;Normal action by BIX Team;CLOSED;Email;Email;yes;;;;;;
98;CTG;ABH;ALL CID CTG;ALL CID CTG;Network Freeze;#20250000552;;Open;;;;;Bayu;;;;;;;;;;;;
99;OWS;ABH;"VLAN839
Upstream Side";;Interupption;#20250000553;;Closed;31/05/2025 10:08;31/05/2025 11:34;01:26:00;GMT+7;Luthfi;During scheduled maintenance activity CHG0079089 ( ISPL TICKET NUMBER #2025-0030258), customer loads were transferred to generator power. While performing the maintenance, the UDU breaker for 6A Colo 1 and 2 tripped, resulting in a loss of power to affected customers.;Equinix IBX Site Staff have restored power to the 6A Colo 1 and 2 B-side PDUs, and customer loads have been successfully transferred to the B-side PDUs.;#20250000553 | OWS (ABH-ISPL) | Network Interrupt | IPT VLAN839 | OWS report bahwa IP mereka unavailable (10.252.255.2) di antara ABH <> SG | Termonitor sudah kembali establish pada 31/05/2025 11:34 Terkait hal ini di sebababkan karena adanya masalah di SG1 | RFO ISPL available | CLOSED;WeChat;WhatsApp;yes;;;;;;
100;Baishan;ABH;"202400150
VLAN795";;Interupption;#20250000554;#2025-0030258;Closed;31/05/2025 10:08;31/05/2025 11:34;01:26:00;GMT+7;Bayu;During scheduled maintenance activity CHG0079089 ( ISPL TICKET NUMBER #2025-0030258), customer loads were transferred to generator power. While performing the maintenance, the UDU breaker for 6A Colo 1 and 2 tripped, resulting in a loss of power to affected customers.;Equinix IBX Site Staff have restored power to the 6A Colo 1 and 2 B-side PDUs, and customer loads have been successfully transferred to the B-side PDUs.;#20250000554 | Baishan (ABH-ISPL) | Network Interrupt | VLAN795 (INTL) | Baishan report bahwa adanya prefix international mereka yang mengalami interrupt pada IP 154.85.89.0/24 | Terkait hal ini di sebababkan karena adanya masalah di SG1 | Feedback dari Baishan bahwa sudah kembali restored pada 31/05/2025 11:43 GMT+7 | Monit terlebih dahulu | RFO ISPL available | Validasi ke Internal | CLOSED;WeChat;WhatsApp;yes;;;;;;
101;HK-Seaga;ABH;"202400071
VLAN796";;Interupption;#20250000555;#2025-0030258;Closed;31/05/2025 10:08;31/05/2025 11:34;01:26:00;GMT+7;Bayu;During scheduled maintenance activity CHG0079089 ( ISPL TICKET NUMBER #2025-0030258), customer loads were transferred to generator power. While performing the maintenance, the UDU breaker for 6A Colo 1 and 2 tripped, resulting in a loss of power to affected customers.;Equinix IBX Site Staff have restored power to the 6A Colo 1 and 2 B-side PDUs, and customer loads have been successfully transferred to the B-side PDUs.;Pro-active #20250000555 | HK-Seaga (ABH-ISPL) | Network Interrupt | 202400071 | ABH memberikan pro active tiket ke Seaga bahwasanya adanya problem pada SG-1 | Saat ini ABH sudah reroute INTL Circuit ke upstream yang lainnya | Monit dahulu | RFO ISPL available | Validasi ke Internal | CLOSED ;WeChat;WhatsApp;yes;;;;;;
102;ABH;SF;;;Checking Network Problem;#20250000556;;Closed;;;;;Bayu;;;;;;;;;;;;
103;ABH;DCC;VLAN842;;Traffic Drop;#20250000557;;Closed;31/05/2025;;;GMT+7;Bayu;There is no issue found on the DCC network;Checking route and make sure the propagated; #20250000557 | ABH (DCC) | Traffic Drop | VLAN842 | Dalam monitoring terlihat traffic DCC-VLAN842 mengalami drop pada 31/05/2025 10:10 GMT+7 | Sedang di analisa lebih lanjut oleh tim DCC | Dari pengecekan DCC ke IP 154.85.89.0/24 sudah di propagasi ke Upstream | Namun dari IP pingable 154.85.89.10 tidak bisa di traceroute di LG TATA dari Ping.pe reach ke IP tsb | CLOSED;WeChat;WeChat;yes;;;;;;
104;CBC;ABH;202400143;;Packet Loss;#20250000558;;Open;31/05/2025 10:37;31/05/2025 11:42;01:05:00;GMT+7;Haikal;;;;;;;;;;;;
105;Shopee;ABH;IA1-220300 & IA1-220301;;Traffic Drop;#20250000559;PRO-ACTIVE;Closed;31/05/2025 10:09;;;GMT+7;Haikal;Traffic drop triggred by power outage at SG1 at that time;Returned normal after isseu has been recovery; Pro-Active #20250000559 | Shopee (ABH) | Traffic Drop | IA1-220300 & IA1-220301 | Dalam monitoring terlihat adanya drop pada traffic shopee Line-1 & 2 arround 10:09 GMT+7 | Dalam hasil pengecekan bahwa tidak ada issue di sisi BB maupun Receive dan Adv prefix | Waiting confirm Shopee | Confirm dari Shopee bahwa traffic drop tersebut dikarenakan adanya power outage di EQX SG-1 | CLOSED;Email;Email;yes;;;;;;
106;Baoshuo;CrossNet;BTIIG-Morowali;;Link Down;#20250000560;;Closed;01/06/2025 9:00;01/06/2025 13:40;04:40:00;GMT+8;Bayu;The outage was caused by an issue with PLN TS Bahomahoni area. ;"1. Checking the at the site 
2. Turning on the generator at TS Bahomahoni for recovered 
issues.";Pro-Active #20250000560 | Baoshuo (CN) | BTIIG-Morowali | link terpantau down pada 2025-06-01 09:00 GMT+8 dan sudah up kembali pada 13:40 GMT+8 | FU RFO ke CN | RFO available | Validasi ke internal | CLOSED;Email;Email;yes;;;;;;
107;CTG;ABH;ALL CID CTG;ALL CID CTG;Network Freeze;#20250000561;;;;;;;;;;;;;;;;;;;
108;CTG;Cloudata;202300001;"Cable ID/XC: 363/NET X/2020
Cable ID/XC: 364/NET X/2020";Network Freeze;#20250000562;;;;;;;;;;;;;;;;;;;
109;CTID - SANY;TIS;202400066;156039;Network Freeze;#20250000563;;;;;;;;;;;;;;;;;;;
110;CTID - YUTO;Fibernet;202400153;IN18B056;Network Freeze;#20250000564;;;;;;;;;;;;;;;;;;;
111;CTG-Baoshuo;CrossNet;BTIIG-Morowali;;Network Freeze;#20250000565;;;;;;;;;;;;;;;;;;;
